"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"f[1,18]",0.208510248833125,0.402421210232884,0.0103223775,0.1059945,1.038143,1.03,7237
"f[2,18]",0.107203252101175,0.146141449046307,0.00663553325,0.06149075,0.497970225,1.01,12356
"f[3,18]",0.10794259638525,0.110741526015885,0.009166573,0.07354455,0.4125881,1.01,12162
"f[4,18]",0.083825613683425,0.0733296555751718,0.00897740625,0.06305765,0.28036955,1.01,7997
"f[5,18]",0.101226865788275,0.0969086556458258,0.00892442525,0.07185025,0.368339,1.01,13235
"f[1,19]",0.092051480965875,0.178155166911359,0.0038760045,0.04396755,0.477472425,1.07,6103
"f[2,19]",0.04703551304443,0.0837833742287948,0.00229413,0.02317445,0.24414825,1.02,7415
"f[3,19]",0.0482779923669,0.0595129061033004,0.0032078855,0.0295519,0.206288625,1.02,7911
"f[4,19]",0.05279888122508,0.0606332233843504,0.003616514,0.03351855,0.218104375,1.03,6266
"f[5,19]",0.0565282486082,0.0741412471084043,0.00327447675,0.032673,0.2590421,1.02,7267
"f[1,20]",0.102573601023028,0.218344611014305,0.0028447165,0.04317695,0.565725825,1.19,3661
"f[2,20]",0.0471593107156,0.0804454105837392,0.00192540025,0.02264995,0.249532325,1.06,3426
"f[3,20]",0.04778315083015,0.0578262502834924,0.00290205575,0.0291169,0.2082251,1.06,4405
"f[4,20]",0.078788217839575,0.105833156213396,0.0034683885,0.04214765,0.372426975,1.09,3216
"f[5,20]",0.06156990908309,0.076084170723328,0.0030212205,0.03560325,0.27326165,1.05,3624
"f[1,21]",0.0792482148911526,0.168202157818596,0.002238059,0.03444315,0.42918785,1.11,3385
"f[2,21]",0.0269719155231375,0.0399147478814475,0.00136351,0.01462545,0.12932805,1.09,3676
"f[3,21]",0.0431078338693475,0.0597837698434817,0.00217964725,0.02398005,0.197981025,1.06,3726
"f[4,21]",0.0655133512718525,0.102877245966378,0.00251197125,0.03132095,0.34470545,1.06,3233
"f[5,21]",0.0351119596170575,0.0432799432073781,0.002031084,0.0212349,0.15326905,1.04,3534
"f[1,22]",0.374406687333425,0.973125251565426,0.00648329825,0.136396,2.1173295,1.03,3726
"f[2,22]",0.129091694631863,0.238281347665326,0.002374311,0.0509144,0.7603722,1.01,4103
"f[3,22]",0.112133946928075,0.134591815620556,0.00512165325,0.06666875,0.487119825,1.03,2277
"f[4,22]",0.087773562767475,0.0986979963702898,0.00468559275,0.0559355,0.358725925,1.04,1707
"f[5,22]",0.076505894671125,0.0858249782571111,0.00403960775,0.0486286,0.3122235,1.03,1920
"f[1,23]",0.05375958375188,0.141673351059669,0.00087592045,0.0180997,0.323311775,1.02,2587
"f[2,23]",0.0186683680036173,0.0420851487235389,0.000306460375,0.007033565,0.10862405,1.02,1856
"f[3,23]",0.0235733847016225,0.0390298438591673,0.000528072275,0.0105584,0.125261275,1.02,897
"f[4,23]",0.0220926864779925,0.0333138454278917,0.000555201025,0.01066975,0.112170375,1.02,690
"f[5,23]",0.0196728619919232,0.030649364687986,0.00043962245,0.009211835,0.100902975,1.03,1052
"f[1,24]",0.06239046148553,0.179830378405978,0.001111041,0.0227366,0.365858100000001,1.03,3427
"f[2,24]",0.023571266113545,0.0499890862235344,0.00043911645,0.00966344,0.13098705,1.01,1897
"f[3,24]",0.02874583660938,0.0432510725608235,0.000731779475,0.01451505,0.143408275,1.03,1325
"f[4,24]",0.032482562683255,0.0508570976409496,0.000752051125,0.0155731,0.170210325,1.02,1475
"f[5,24]",0.0247889894632475,0.0350269919169188,0.0006716501,0.0129685,0.120233,1.02,1206
"f[1,25]",0.46199979007055,0.908506624949404,0.0169317775,0.211568,2.4161015,1.01,7958
"f[2,25]",0.1619018906398,0.223144551795391,0.0080161415,0.0916853,0.749977800000001,1.01,7168
"f[3,25]",0.16952703908,0.185521837408616,0.01212263,0.111393,0.668529000000001,1.01,7418
"f[4,25]",0.169259093779275,0.179394962425538,0.0124648475,0.1138255,0.6537869,1.01,4019
"f[5,25]",0.13056074452765,0.130032388431258,0.0101236275,0.09080875,0.4806198,1.02,4125
"f[1,26]",1.85514254644275,3.2505421691863,0.07975552,0.9565335,9.07169375000001,1.01,7746
"f[2,26]",0.97048213179075,1.00463966481727,0.0726208225,0.6712785,3.57022975,1,12874
"f[3,26]",0.6966760078945,0.622116066888172,0.0739457375,0.523775,2.310441,1,19792
"f[4,26]",0.79763378516075,0.688697772376425,0.0886511475,0.6085965,2.61459475,1,15928
"f[5,26]",0.512462248536,0.421457569840433,0.059695605,0.3996235,1.62407475,1,19331
"f[1,27]",0.8614548315045,1.76163038621666,0.032416725,0.404746,4.42958025,1.03,10712
"f[2,27]",0.35749676071825,0.451051797956728,0.02049219,0.214265,1.5666335,1.02,20089
"f[3,27]",0.5298160611745,0.568566434677686,0.0364994625,0.34876,2.09434125,1.01,13995
"f[4,27]",0.4324677768745,0.469544368115524,0.033332235,0.2921625,1.636753,1.01,14416
"f[5,27]",0.4055529566755,0.406147626068683,0.0322563625,0.283654,1.495794,1.02,20848
"f[1,28]",1.2818757067905,1.77277674509459,0.073555255,0.7614765,5.6078965,1.01,9116
"f[2,28]",1.05991322455225,1.03266096523636,0.0846027775,0.757558,3.82767525,1.01,13607
"f[3,28]",1.1987678628565,0.963629887711595,0.13994185,0.9483305,3.70877825,1.01,10750
"f[4,28]",2.8806302012875,2.16711112934567,0.47728545,2.347795,8.366287,1.01,6626
"f[5,28]",0.98532904541275,0.812607134300309,0.10769175,0.7659825,3.11376825,1.01,12983
"f[1,29]",0.4698633021395,0.735761616131202,0.0229827625,0.2540765,2.252086,1.02,12592
"f[2,29]",0.3424837194595,0.367993436523987,0.023334105,0.2257675,1.341569,1,16629
"f[3,29]",0.234525837385175,0.207039406649767,0.02429661,0.1763355,0.7861653,1,20504
"f[4,29]",0.5791289325575,0.539329815779027,0.048452205,0.425353,2.023356,1.01,14520
"f[5,29]",0.73822041660175,0.638872317270032,0.06251769,0.568127,2.4051555,1,10098
"f[1,30]",0.400848430162125,0.669037450152333,0.0185033975,0.2061995,1.97643825,1.01,6874
"f[2,30]",0.2059579572352,0.232540351860805,0.0151054525,0.1333725,0.82288535,1,17273
"f[3,30]",0.15667220499725,0.137923632851225,0.0165240675,0.117634,0.523370975,1,11901
"f[4,30]",0.2484701997149,0.224618502993283,0.0244977825,0.183855,0.860671575,1,14542
"f[5,30]",0.7361542174795,0.682133577679772,0.0504944475,0.5532575,2.49664075,1,7518
"f[1,31]",0.424056489035,0.833101438615573,0.010861,0.170315,2.41622175,1.05,2972
"f[2,31]",0.093661676995775,0.121008549264692,0.005623248,0.05564515,0.412714225,1.02,6504
"f[3,31]",0.11821522837065,0.126127992739645,0.00915408025,0.07835,0.4635038,1.01,7105
"f[4,31]",0.097690194421825,0.095367706622371,0.00862969775,0.0686379,0.354376775,1.02,6502
"f[5,31]",0.107959532126075,0.111008719034865,0.0081679155,0.0731725,0.409249475,1.01,7312
"f[1,32]",0.134866861630475,0.27358209037696,0.00343348,0.0558966,0.7578883,1.12,3574
"f[2,32]",0.0423931903492975,0.0599067459747238,0.0019290135,0.0233332,0.197819025,1.05,5326
"f[3,32]",0.0988725390588665,0.145210347424577,0.0026648305,0.0485185,0.509624875,1.01,14428
"f[4,32]",0.071990077662665,0.0820691746615433,0.0036519865,0.0446103,0.30092735,1.03,4462
"f[5,32]",0.0753086847552,0.115462881061817,0.00312553775,0.0390481,0.3762884,1.02,6845
"f[1,33]",0.34286141412,0.594441621255661,0.00433801025,0.136251,1.93885725,1.14,1532
"f[2,33]",0.0973578530219025,0.147352721060709,0.00277967025,0.0489331,0.489097050000001,1.15,2231
"f[3,33]",0.150488912418225,0.185936872161181,0.0045316275,0.0851494,0.666566800000001,1.11,2055
"f[4,33]",0.1846402540747,0.243494488648441,0.005089149,0.1003095,0.8444227,1.12,1867
"f[5,33]",0.12883421096175,0.167556623272077,0.0040960745,0.07272455,0.589658750000001,1.11,2274
"f[1,34]",0.0896929978589525,0.192151181336527,0.001944588,0.03439185,0.533602975000001,1.02,1779
"f[2,34]",0.02110100698195,0.0324767023969513,0.000816105375,0.0109179,0.105850925,1.01,1325
"f[3,34]",0.04323860650031,0.0691706656153398,0.00154523525,0.02091855,0.229564675,1.01,1463
"f[4,34]",0.0843251353484555,0.19034923146002,0.00111756275,0.0265075,0.565714175,1.02,4401
"f[5,34]",0.0327935808346725,0.048540818161828,0.00122784975,0.016775,0.162093125,1.01,1291
"f[1,35]",0.0329521358817125,0.122712207278314,0.0006450898,0.012786,0.1841964,1.23,6395
"f[2,35]",0.0121998627530307,0.0205029439931902,0.00028226015,0.00568637,0.064589565,1.03,1248
"f[3,35]",0.021533304405365,0.0386775863517289,0.00051193165,0.009526485,0.11948685,1.02,1541
"f[4,35]",0.0245680941096725,0.0459016804206125,0.00051803205,0.0103336,0.13712845,1.03,1587
"f[5,35]",0.0385453149211385,0.10277239565114,0.000373082775,0.01121315,0.25808205,1.03,6700
"f[1,36]",0.057123357615,0.0969196431264361,0.0015427075,0.0266599,0.30049865,1.05,1632
"f[2,36]",0.021253785434635,0.0376849978231265,0.000468245075,0.009524645,0.11292075,1.05,1527
"f[3,36]",0.0370107896165817,0.0660123386792823,0.000880935575,0.01658595,0.199302425,1.04,2015
"f[4,36]",0.0508879381340425,0.117701710151822,0.00081467155,0.01813865,0.3148492,1.03,2598
"f[5,36]",0.0407905158672925,0.0908158843332351,0.000672886875,0.0152029,0.24271845,1.07,2514
"f[1,37]",0.0984314535322,0.127241523545381,0.00543734575,0.0587857,0.431973125,1.01,2551
"f[2,37]",0.07704452335295,0.107971568536884,0.004169165,0.04446655,0.345245825,1.02,4361
"f[3,37]",0.106657224235675,0.126144028377363,0.00631484325,0.0663978,0.4467974,1.02,5630
"f[4,37]",0.21802987459525,0.320091980166115,0.0089879735,0.112142,1.09667525,1.02,6652
"f[5,37]",0.1919480026664,0.294792939614013,0.00798067625,0.0976942,0.942937125000001,1.03,5593
"f[1,38]",0.1272177850404,0.167657898204791,0.00706154125,0.07520275,0.55734915,1.01,3311
"f[2,38]",0.1361042951804,0.195653498868551,0.007686183,0.07892145,0.6161174,1.04,9708
"f[3,38]",0.1590550923582,0.180158921395251,0.01009302,0.1015095,0.646891125000001,1.01,8454
"f[4,38]",0.5986496964227,0.832326574757392,0.02097905,0.31613,2.8641565,1.01,6416
"f[5,38]",0.307985375742425,0.421549616419009,0.01535033,0.171875,1.42148175,1,8069
"f[1,39]",0.58977719955375,0.64434362874,0.0485252425,0.3999935,2.28322375,1.01,7193
"f[2,39]",0.6925986721295,0.713888640489048,0.0515646575,0.4760185,2.6093815,1,15908
"f[3,39]",0.7130247390785,0.574062614789262,0.08104786,0.5620435,2.19647975,1,11076
"f[4,39]",1.94837688499375,1.78928550296791,0.1808516,1.4667,6.60461475,1.01,7534
"f[5,39]",3.0419296398905,2.51903742627451,0.37203065,2.386275,9.66221200000001,1.01,3419
"f[1,40]",0.81481135015625,0.903201532599834,0.0684876375,0.5535295,3.105048,1.02,5741
"f[2,40]",1.3742716474535,1.284174659112,0.108818225,1.008555,4.81479675,1.02,7226
"f[3,40]",0.50631635368525,0.397612024619528,0.06307171,0.402919,1.55946475,1.02,11015
"f[4,40]",1.7645456653625,1.40386351468456,0.203519675,1.41193,5.3957345,1.01,8846
"f[5,40]",0.60349634901725,0.48827383927613,0.0723545325,0.474218,1.8966615,1.01,9345
"f[1,41]",0.51922246361425,0.641117255293401,0.035344955,0.323865,2.16337475,1.03,6603
"f[2,41]",0.387852103134,0.438765139478374,0.02581704,0.247613,1.5793905,1.02,21931
"f[3,41]",0.47043668915775,0.434414844685019,0.042055515,0.345935,1.629342,1.01,17274
"f[4,41]",0.72146930676725,0.675335714066044,0.05830742,0.528941,2.5115875,1.01,12426
"f[5,41]",0.288622016987,0.261442148668762,0.0295718925,0.214005,0.988673775,1.01,18617
"f[1,42]",0.1262838545595,0.164623093365859,0.00705465825,0.0748627,0.565246525,1.01,5030
"f[2,42]",0.16688780213715,0.228968907294707,0.008923534,0.0917545,0.7968124,1,12303
"f[3,42]",0.120928477870575,0.120453940533662,0.010251255,0.08491165,0.445994500000001,1,12616
"f[4,42]",0.15443496265085,0.143283444369719,0.013497815,0.11249,0.538369025,1,8509
"f[5,42]",0.1446489704069,0.144369560902112,0.0118835,0.100502,0.53310305,1.01,9934
"f[1,43]",0.127545730820975,0.166458840284918,0.00795255575,0.0768491,0.548985575000001,1,4675
"f[2,43]",0.167183224424525,0.237613271489947,0.008784168,0.08808465,0.81937175,1,5798
"f[3,43]",0.122306871560925,0.123854984972146,0.0104973475,0.08411925,0.4625541,1,9703
"f[4,43]",0.09185179250115,0.0800872055247147,0.010030485,0.06885575,0.307592525,1,10664
"f[5,43]",0.1415804809368,0.145126868222524,0.0116212275,0.09610605,0.53623655,1,9832
"f[1,44]",0.082571428082125,0.133716617335791,0.003764949,0.04372335,0.39640465,1.02,3718
