"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"pJS[2,167]",0.0535993379924207,0.024229713925386,0.0200748464369069,0.0490457528374165,0.113079165939491,1,7132
"pJS[3,167]",0.082836657902837,0.0395911790591557,0.0289301457544361,0.0750994275472936,0.180429277280589,1,7127
"pJS[4,167]",0.0414555535509441,0.0225130466687472,0.0121911027408533,0.0367326753246739,0.0978600873342306,1,8310
"pJS[5,167]",0.0374311701636109,0.0227474906376741,0.00982007588676781,0.0320749023831578,0.0972557947550357,1,4442
"pJS[1,168]",0.00785734337604362,0.00658536945342985,0.00137712207030042,0.00602425255664617,0.0249299367963556,1.01,1755
"pJS[2,168]",0.0183137627801021,0.0100640348507633,0.00542048553984402,0.0161585987340662,0.0434414848221208,1,8024
"pJS[3,168]",0.0213286514362713,0.012654533646148,0.00567489412043525,0.018494536801844,0.0535297787672249,1,8260
"pJS[4,168]",0.0260542513119139,0.0147443778629933,0.00715770915749243,0.0228221687141964,0.0634137250088587,1,7593
"pJS[5,168]",0.0224238172294396,0.0141676320508698,0.00553862298339836,0.0191027327761342,0.05867032986106,1,6124
"pJS[1,169]",0.00651486433035205,0.00526132852128124,0.00119224218837648,0.00505314819062372,0.0205255461915349,1.01,1635
"pJS[2,169]",0.0122939086579905,0.00676379772531808,0.0036603879608811,0.010847473677824,0.0294137710847414,1,10242
"pJS[3,169]",0.0223904398186212,0.0125544065577193,0.00659090234053511,0.0196130843733473,0.0538686409452076,1,12039
"pJS[4,169]",0.0203497595758731,0.0110211601397326,0.00606620465532969,0.0179730307693588,0.0481655749279899,1,11351
"pJS[5,169]",0.014458449368688,0.00905144258457847,0.00369419816089503,0.0123538561816097,0.0378391680851776,1,6006
"pJS[1,170]",0.00864540874865891,0.00680081652443492,0.00162604708710233,0.0068155351283064,0.0268585990510683,1.01,1646
"pJS[2,170]",0.023266765806344,0.012141728549997,0.00759752840953757,0.0207411538971457,0.0538325912177915,1,8349
"pJS[3,170]",0.0232328569143299,0.013211539950229,0.00665037667052383,0.0203686428376222,0.0566023850249252,1,8964
"pJS[4,170]",0.0664796030924344,0.0331090272779124,0.0229778664618095,0.0598134513862881,0.149188493140541,1,5000
"pJS[5,170]",0.022717196726314,0.013734205982212,0.0061398668867795,0.019573159162905,0.0571949072024501,1,3744
"alpha.pJS[1]",-4.5684316046215,0.494235264281749,-5.5400500258854,-4.56431740049848,-3.60657025973076,1.03,440
"alpha.pJS[2]",-3.36137271851976,0.17391741701004,-3.70401409164628,-3.36040580833973,-3.02381270663704,1.01,1194
"alpha.pJS[3]",-3.13144184164059,0.189594139720288,-3.5068735700503,-3.12993295573554,-2.76292087736702,1.01,1154
"alpha.pJS[4]",-2.82038437396381,0.153665993859181,-3.11963936990935,-2.82139217115838,-2.51669695716295,1,1018
"alpha.pJS[5]",-3.3600643183126,0.279783344156113,-3.91213357691847,-3.35998996161208,-2.81401664347612,1.01,780
"sigma.pJS",0.539169516288134,0.0638626719072895,0.415605545291608,0.53884534112492,0.665342795666407,1,3449
"betapJS[1]",0.0250721482474142,0.121348862060798,-0.211578761058268,0,0.356582187486034,1,3160
"betapJS[2]",-0.00844537414247645,0.0939856720589966,-0.253229680708359,0,0.204142438417318,1,7002
"betapJS[3]",-0.0223238403805632,0.0591729851517221,-0.193827757935629,0,0.051443554662672,1,10287
"betapJS[4]",-0.248427329905397,0.165700372041307,-0.58863673505131,-0.250858647865242,0,1,2991
"betapJS[5]",-0.356883788792819,0.192632999343051,-0.773489679565128,-0.347615919042154,0,1.01,2344
"betapJS[6]",-0.41491172562322,0.105836057231409,-0.626050163855225,-0.4135829793418,-0.211188126040151,1.01,2334
"betapJS[7]",0.0741863828545331,0.155587224080964,-0.137702333737278,0,0.491397661199052,1.01,2940
"betapJS[8]",-0.0649749278930092,0.128178141100518,-0.402360744419408,0,0.102686137801106,1,4912
"betapJS[9]",0.0696308622742502,0.181496791327823,-0.223836598018053,0,0.54949946123129,1,38116
"betapJS[10]",-0.0970177019504045,0.117641112985064,-0.35833528651649,-0.0464263072242078,0.0165850593660518,1,3976
"varp[1]",0.411825000000001,0.49216991492339,0,0,1,1,9310
"varp[2]",0.367799999999998,0.482212580947835,0,0,1,1,16818
"varp[3]",0.312374999999998,0.46346761422,0,0,1,1,19915
"varp[4]",0.859349999999996,0.347664492384536,0,1,1,1,4925
"varp[5]",0.933499999999994,0.249157183285102,0,1,1,1.02,3540
"varp[6]",0.99895,0.0323870919209102,1,1,1,1.29,13274
"varp[7]",0.476375000000001,0.499447790642171,0,0,1,1,7478
"varp[8]",0.459375000000003,0.498353106010526,0,0,1,1,9861
"varp[9]",0.490050000000001,0.499907236576124,0,0,1,1,40378
"varp[10]",0.575924999999998,0.494207952599442,0,1,1,1,7705
"rho[1,2]",1.09852371671222,0.262369990565618,0.71990732440114,1.05928942438792,1.65897886401473,1.02,3135
"rho[2,2]",1.13757267486519,0.307175939523239,0.710000591503933,1.08937674116453,1.79981795669282,1,11201
"rho[3,2]",1.19629185496932,0.419157835679666,0.638008518732228,1.12284047070211,2.15565809646908,1.01,7034
"rho[4,2]",1.19214969295468,0.485148108985375,0.70845802734239,1.11674967689431,2.0632663537399,1.01,10417
"rho[5,2]",1.17019524835889,0.45847865689012,0.47187030239972,1.1140560423796,2.2354941308177,1,8266
"rho[1,3]",1.05415463152367,0.230158228257163,0.681548496170472,1.03200741309558,1.52397583984941,1.03,4965
"rho[2,3]",1.09935440612744,0.272356020118445,0.70907437602044,1.0598846022413,1.68074984984046,1,9215
"rho[3,3]",1.14429957433025,0.383778968075128,0.634321371439815,1.0844737011697,1.98852234789939,1,7844
"rho[4,3]",1.09252081745387,0.296574465559597,0.5982803359007,1.06218028275657,1.76190278577041,1,8961
"rho[5,3]",1.0421269968409,0.375114954898971,0.389655063540968,1.03317676763315,1.87262289793712,1,8629
"rho[1,4]",1.09224520983049,0.251527305389667,0.725508232164173,1.05521939969481,1.6385752430765,1.01,3628
"rho[2,4]",1.09609477781447,0.207353438844053,0.724472741520694,1.07493099269189,1.56480100622741,1,8914
"rho[3,4]",1.19509775475955,0.329887532464453,0.774491359021822,1.13323894816971,1.9537736284913,1,7980
"rho[4,4]",1.1126374106562,0.317679998996707,0.573760806737103,1.08431367867154,1.81502636467817,1,12114
"rho[5,4]",0.909350968645343,0.383810109994789,0.265846743180297,0.907323340031062,1.72085800553334,1,6694
"rho[1,5]",1.09591988059915,0.315801090171718,0.751869386964499,1.05680403251622,1.63891620627382,1.19,6534
"rho[2,5]",1.11135950338077,0.217073465909392,0.772819005724181,1.07960900418268,1.60515615144231,1.02,9496
"rho[3,5]",1.21489260695817,0.336363590812901,0.818650498479096,1.14186166567424,2.0196882683591,1,9063
"rho[4,5]",1.0837783519332,0.303287190891315,0.518962009169055,1.06920744873958,1.76099589664849,1,10208
"rho[5,5]",1.05086617775114,0.387751420175848,0.381458915626847,1.03974686990458,1.91229667690298,1,8651
"rho[1,6]",1.11806371230955,0.283041811108111,0.769788072896386,1.06256374601853,1.76346956343349,1.02,2293
"rho[2,6]",1.07798666678055,0.169786546815559,0.748399072872671,1.06144767751771,1.46966895940199,1,6274
"rho[3,6]",1.23386270249342,0.388445854277735,0.831700016852911,1.14448152584867,2.18143558573778,1,4049
"rho[4,6]",1.13539041252489,0.363415258886771,0.612039339658389,1.08765163294409,1.90623109502939,1,5092
"rho[5,6]",1.11585456327612,0.405047570751097,0.460276560647695,1.07948921336295,2.05554478852517,1,4547
"rho[1,7]",1.00412608215703,0.16541570636668,0.694436549506428,1.00716504040387,1.30262532964067,1.01,11578
"rho[2,7]",1.00232948183336,0.133048703755384,0.708973265653007,1.0103991273032,1.25886631277696,1,10852
"rho[3,7]",1.04906122096773,0.214384506720669,0.702999433575209,1.03067591787327,1.52145167637503,1,10151
"rho[4,7]",1.03934348380228,0.258485384642442,0.628685705674993,1.0214835712837,1.60345554018708,1.01,7079
"rho[5,7]",0.994833885619123,0.329235382828922,0.46112070496102,0.98736793086311,1.68947892384568,1,6852
"rho[1,8]",0.919969637123921,0.16585544966494,0.490036324942278,0.962999326344165,1.15668726893036,1,7117
"rho[2,8]",0.931952912575806,0.130423325921012,0.606299588174441,0.961888633390109,1.13465148001615,1,7764
"rho[3,8]",0.87310700089163,0.186439676536318,0.462345772970832,0.903349316985945,1.184581203498,1,8773
"rho[4,8]",1.01561602828534,0.350390780219159,0.604887385324223,0.982595237672525,1.79088292232847,1.03,1927
"rho[5,8]",1.04744756735241,0.366558778466554,0.646766481315994,0.997645846914326,1.83889751335618,1.01,1617
"rho[1,9]",0.917269552903286,0.152146021833649,0.528623275464946,0.954683807211354,1.13267724943729,1,6382
"rho[2,9]",0.769859602231332,0.212116272200239,0.327025859031891,0.806176672564861,1.06680776417946,1,3820
"rho[3,9]",0.904659693362039,0.194506517113927,0.501566994977439,0.926126129329342,1.28468307803033,1,5332
"rho[4,9]",0.848810900856788,0.17157292643487,0.488266357257135,0.871318297536671,1.13460166165951,1,10030
"rho[5,9]",0.900558511609436,0.160938960094161,0.561756670837806,0.917087955820817,1.2041959120593,1,4201
"rho[1,10]",0.932597967370392,0.149312278801771,0.591721761271699,0.960718523316491,1.14840877490945,1,5486
"rho[2,10]",0.929314901399344,0.125529603993885,0.611538294171105,0.957543490456249,1.12401142780502,1,6184
"rho[3,10]",0.932516476669193,0.159734762631855,0.593702242764271,0.949618834339184,1.23568631239979,1,3584
"rho[4,10]",0.825958253163837,0.197011446073805,0.417477087546332,0.852340944067042,1.14918211591054,1,9307
"rho[5,10]",0.496571664561239,0.251165502198525,0.126206022153799,0.45300763593497,1.01904307283499,1,3046
"rho[1,11]",0.99502384981782,0.177939786511591,0.626622499650398,1.00262860655864,1.34545260981791,1.01,7751
"rho[2,11]",0.89973607346878,0.211739304782798,0.400775752009747,0.949003873278494,1.23564981330467,1,6848
"rho[3,11]",1.03825781465625,0.201738659531575,0.680776899592918,1.02464284520227,1.50670286859684,1,5756
