,mean,sd,2.50%,50%,97.50%,Rhat,n.eff
"phiJS[1,154]",0.893730056,0.079821906,0.683522875,0.911069,0.988836,1,54829
"phiJS[2,154]",0.905689908,0.066763369,0.73447465,0.9187455,0.989559025,1,43985
"phiJS[3,154]",0.888839751,0.078875784,0.684927825,0.904426,0.987752,1,45402
"phiJS[4,154]",0.918739395,0.059867578,0.7654519,0.931545,0.991363025,1,14212
"phiJS[5,154]",0.897513551,0.078728076,0.684125675,0.9158875,0.98905305,1,76888
"phiJS[1,155]",0.887775567,0.084444569,0.664646875,0.90668,0.988238025,1,46041
"phiJS[2,155]",0.888215271,0.081264554,0.675865875,0.905448,0.98797505,1,58700
"phiJS[3,155]",0.877367516,0.0877174,0.6485078,0.895399,0.986491025,1,47366
"phiJS[4,155]",0.917487267,0.060091624,0.764337975,0.930278,0.991355025,1,12199
"phiJS[5,155]",0.899984947,0.075576113,0.698601675,0.917004,0.989494,1,58226
"phiJS[1,156]",0.906044362,0.069763761,0.72306595,0.9208685,0.989589,1,49306
"phiJS[2,156]",0.889098099,0.083940433,0.66342895,0.908212,0.987923025,1,83728
"phiJS[3,156]",0.888208701,0.08100878,0.676163375,0.905145,0.987577025,1,61287
"phiJS[4,156]",0.922328877,0.057869887,0.773591975,0.934912,0.991722025,1,14274
"phiJS[5,156]",0.894257502,0.085757674,0.65686495,0.916155,0.989119,1,68285
"phiJS[1,157]",0.903191335,0.073440617,0.708263925,0.919587,0.989661,1,56364
"phiJS[2,157]",0.895301829,0.079877776,0.6795709,0.91354,0.988860025,1,68206
"phiJS[3,157]",0.895171509,0.076200824,0.69704895,0.9111185,0.98836505,1,47614
"phiJS[4,157]",0.927717852,0.053573589,0.789857775,0.939608,0.992134,1,12155
"phiJS[5,157]",0.900598871,0.081860797,0.67389585,0.9214695,0.989958,1,61246
"phiJS[1,158]",0.887359507,0.086894017,0.652801725,0.907742,0.988252025,1,63951
"phiJS[2,158]",0.85103778,0.117684236,0.524396875,0.884269,0.984346,1,42842
"phiJS[3,158]",0.881195809,0.086340097,0.6528537,0.8994105,0.986832075,1,68506
"phiJS[4,158]",0.924625873,0.054861655,0.7850189,0.9361245,0.991877025,1,12879
"phiJS[5,158]",0.893916819,0.085129883,0.6590689,0.915254,0.989079025,1,78940
"phiJS[1,159]",0.862055699,0.110939971,0.554334775,0.892157,0.986078,1,27953
"phiJS[2,159]",0.84758431,0.121457277,0.512168975,0.881945,0.98482605,1,30852
"phiJS[3,159]",0.854309702,0.110876532,0.55204575,0.8822605,0.984710075,1,37554
"phiJS[4,159]",0.916609134,0.062000473,0.756575,0.930369,0.991257025,1,11730
"phiJS[5,159]",0.88988178,0.088414545,0.64530295,0.9125655,0.989081025,1,43943
"phiJS[1,160]",0.874205081,0.100492045,0.595797725,0.8999435,0.98679,1,60388
"phiJS[2,160]",0.869237128,0.103131013,0.582793925,0.895952,0.986382,1,75953
"phiJS[3,160]",0.855002587,0.11292395,0.54267775,0.8842715,0.984375025,1,59149
"phiJS[4,160]",0.915163291,0.064279611,0.746309975,0.929585,0.990978,1,18814
"phiJS[5,160]",0.899912196,0.079615991,0.68244985,0.919294,0.989484025,1,83805
"phiJS[1,161]",0.884290616,0.092688367,0.629125875,0.907583,0.987895025,1,63618
"phiJS[2,161]",0.875807759,0.100414287,0.59401095,0.902019,0.987227025,1,67021
"phiJS[3,161]",0.851013034,0.120714551,0.51136385,0.884701,0.984493025,1,41353
"phiJS[4,161]",0.913741252,0.067121448,0.736713325,0.929522,0.99102305,1,18966
"phiJS[5,161]",0.910970645,0.069971488,0.722390925,0.927332,0.99054005,1,73823
"phiJS[1,162]",0.881270076,0.097266166,0.61071965,0.906587,0.9879901,1,49309
"phiJS[2,162]",0.887971592,0.089200792,0.642045875,0.9096715,0.988533,1,67086
"phiJS[3,162]",0.871085668,0.102070785,0.588982875,0.896739,0.986625025,1,53627
"phiJS[4,162]",0.908415983,0.074293669,0.7073988,0.9267895,0.990877,1,19091
"phiJS[5,162]",0.920570306,0.06089089,0.760575625,0.934054,0.991641025,1,46890
"phiJS[1,163]",0.888894678,0.088988033,0.64426335,0.910585,0.988715025,1,53048
"phiJS[2,163]",0.899871527,0.076657838,0.6941158,0.9169625,0.989504,1,60577
"phiJS[3,163]",0.886166426,0.086629684,0.654108975,0.905748,0.987903025,1,48792
"phiJS[4,163]",0.913559378,0.068122684,0.732904875,0.9296795,0.991442,1,17194
"phiJS[5,163]",0.894448788,0.090421835,0.63952985,0.9185495,0.989715025,1,46623
"phiJS[1,164]",0.892296268,0.08205137,0.672765825,0.9107445,0.98876805,1,68867
"phiJS[2,164]",0.898936169,0.074396048,0.702553575,0.914556,0.988899,1,69625
"phiJS[3,164]",0.88102188,0.088151287,0.645661675,0.900154,0.987284025,1,66683
"phiJS[4,164]",0.904957609,0.074787893,0.7045838,0.922763,0.990490025,1,23147
"phiJS[5,164]",0.892216662,0.088811363,0.644972925,0.914876,0.98907905,1,72184
"phiJS[1,165]",0.892876861,0.080071881,0.681143975,0.910396,0.98887,1,45225
"phiJS[2,165]",0.901877593,0.070689944,0.72010195,0.916294,0.989501,1,37680
"phiJS[3,165]",0.867733686,0.099394187,0.6008258,0.8904225,0.986144025,1,61872
"phiJS[4,165]",0.891573524,0.087196017,0.654255825,0.91338,0.989233,1,24411
"phiJS[5,165]",0.897826875,0.080910443,0.678664875,0.9168925,0.989611,1,68562
"phiJS[1,166]",0.897229647,0.076311553,0.696674525,0.913471,0.989156025,1,45588
"phiJS[2,166]",0.886951514,0.085549759,0.6569538,0.905825,0.988155025,1,78558
"phiJS[3,166]",0.875221127,0.093581058,0.626020675,0.895747,0.98666805,1,59924
"phiJS[4,166]",0.898530606,0.080635002,0.68222285,0.91778,0.989819025,1,24129
"phiJS[5,166]",0.902761096,0.075945722,0.69945985,0.9201645,0.989821,1,68762
"phiJS[1,167]",0.903345637,0.070371251,0.7220508,0.918277,0.989719,1,26427
"phiJS[2,167]",0.891067433,0.081501637,0.676009825,0.9087995,0.98866105,1,50714
"phiJS[3,167]",0.872200635,0.096233748,0.6157752,0.893749,0.986565025,1,51535
"phiJS[4,167]",0.905084859,0.073074595,0.713186575,0.921951,0.990475,1,20410
"phiJS[5,167]",0.911109828,0.067438773,0.7354308,0.9261125,0.990905025,1,39655
"phiJS[1,168]",0.889691921,0.085879068,0.6604867,0.909432,0.988611025,1,57520
"phiJS[2,168]",0.896814805,0.077270592,0.6936546,0.9135445,0.988975,1,56449
"phiJS[3,168]",0.883344889,0.086909853,0.65478285,0.9019915,0.987504025,1,50433
"phiJS[4,168]",0.903759242,0.076073022,0.701740925,0.921855,0.990452,1,23610
"phiJS[5,168]",0.901737059,0.078920651,0.68829395,0.920503,0.990136,1,77128
"phiJS[1,169]",0.890905138,0.087001545,0.6550408,0.91118,0.988801025,1,63291
"phiJS[2,169]",0.882782616,0.096802207,0.615869325,0.906205,0.988002,1,82736
"phiJS[3,169]",0.886745124,0.084844206,0.662373975,0.904762,0.9877381,1,57470
"phiJS[4,169]",0.913343988,0.066796458,0.738644675,0.9284435,0.991003,1,19486
"phiJS[5,169]",0.908029998,0.074193503,0.707784725,0.9251475,0.990501025,1,71540
"phiJS[1,170]",0,0,0,0,0,NA,0
"phiJS[2,170]",0,0,0,0,0,NA,0
"phiJS[3,170]",0,0,0,0,0,NA,0
"phiJS[4,170]",0,0,0,0,0,NA,0
"phiJS[5,170]",0,0,0,0,0,NA,0
alpha.phiJS[1],2.420827033,0.266481242,1.9831495,2.39075,3.01205075,1.02,345
alpha.phiJS[2],2.411521193,0.249795817,1.99931975,2.38304,2.969791,1.02,476
alpha.phiJS[3],2.294484693,0.266217232,1.84671975,2.27168,2.86781,1.01,492
alpha.phiJS[4],2.511565352,0.344074092,1.89994975,2.486,3.23591075,1.01,525
alpha.phiJS[5],2.58033879,0.261146398,2.14174975,2.55772,3.1544005,1.02,740
sigma.phiJS,0.851976383,0.299760299,0.209183525,0.8617275,1.43631,1.02,194
betaphiJS[1],0.01460246,0.078718947,-0.06179416,0,0.17693005,1.04,1950
betaphiJS[2],0.01106154,0.049257235,-0.057603013,0,0.1383404,1,8613
betaphiJS[3],-0.038337663,0.131166244,-0.43444615,0,0.04606641,1.02,801
betaphiJS[4],-0.004829293,0.043481714,-0.105698375,0,0.07064301,1,9968
betaphiJS[5],0.017068664,0.070310904,-0.054318113,0,0.18630015,1,3027
betaphiJS[6],-0.00562828,0.066766938,-0.127398275,0,0.081140235,1,3083
betaphiJS[7],0.013485662,0.061253392,-0.058685265,0,0.1660153,1.01,4857
betaphiJS[8],0.004496213,0.040355438,-0.067617465,0,0.097965047,1,21231
betaphiJS[9],-0.002967154,0.070211976,-0.115936125,0,0.09378212,1,28086
betaphiJS[10],0.004458311,0.025944577,-0.043467228,0,0.071531603,1,8592
varphi[1],0.502865,0.499992417,0,1,1,1,102279
varphi[2],0.5075125,0.499944184,0,1,1,1,82317
varphi[3],0.5476325,0.497726596,0,1,1,1,56089
varphi[4],0.4918325,0.499933912,0,0,1,1,77570
varphi[5],0.5146,0.499787419,0,1,1,1,101378
varphi[6],0.496055,0.499985062,0,0,1,1,103354
varphi[7],0.5097625,0.499905309,0,1,1,1,91095
varphi[8],0.482585,0.49969725,0,0,1,1,138919
varphi[9],0.501175,0.499999244,0,1,1,1,377618
varphi[10],0.4403175,0.496425841,0,0,1,1,31052
"f[1,1]",0.133483007,0.12248869,0.0226308,0.107914,0.4194797,1,64472
"f[2,1]",0.135987422,0.112712958,0.023604088,0.114113,0.403370075,1,92361
"f[3,1]",0.158789986,0.13746808,0.027554278,0.1311865,0.4840593,1,64347
"f[4,1]",0.131991035,0.115066197,0.021504098,0.107115,0.40740035,1,31788
"f[5,1]",0.124090104,0.096375924,0.022580193,0.105183,0.360544125,1,80721
"f[1,2]",0.115928497,0.085737456,0.02043778,0.09930675,0.3310561,1,66778
"f[2,2]",0.119019469,0.081739354,0.021215473,0.104648,0.321877625,1,67457
"f[3,2]",0.141920018,0.106445099,0.025245588,0.122055,0.4019703,1,65365
"f[4,2]",0.132830061,0.119412032,0.021447775,0.106849,0.4174543,1,32595
"f[5,2]",0.124841387,0.097934883,0.022273453,0.104898,0.3661378,1,74696
"f[1,3]",0.114561691,0.082034708,0.020724795,0.09926325,0.320056325,1,68436
"f[2,3]",0.128234967,0.09335652,0.023172578,0.1107115,0.364212175,1,82444
"f[3,3]",0.14860105,0.11555655,0.026874568,0.126341,0.4292483,1,73621
"f[4,3]",0.127592043,0.104502017,0.021460985,0.105129,0.3850731,1,30010
"f[5,3]",0.128440615,0.104870431,0.023409993,0.1074105,0.38047205,1,81322
"f[1,4]",0.123970348,0.094657872,0.021814,0.104695,0.363732075,1,64321
"f[2,4]",0.132921658,0.099333739,0.023773375,0.1136875,0.38281115,1,84925
"f[3,4]",0.146268838,0.108041406,0.026438358,0.125951,0.414587025,1,71883
"f[4,4]",0.132330996,0.111102458,0.021636578,0.10787,0.40621005,1,28807
"f[5,4]",0.133369989,0.111266996,0.023804178,0.10986,0.40743345,1,74586
"f[1,5]",0.133425518,0.109778826,0.02295664,0.109433,0.41443705,1,56344
"f[2,5]",0.134676944,0.102280169,0.02382586,0.1145785,0.3902192,1,83013
"f[3,5]",0.15305634,0.119404824,0.0270753,0.129194,0.44969705,1,66299
"f[4,5]",0.136275097,0.120687044,0.021961573,0.109236,0.42807805,1,30051
"f[5,5]",0.137407549,0.122145091,0.024064295,0.111449,0.42683765,1,68402
"f[1,6]",0.121530994,0.09139947,0.021729695,0.103107,0.35379845,1,70641
"f[2,6]",0.12777345,0.092763112,0.022938293,0.110571,0.3600594,1,82925
"f[3,6]",0.156464672,0.126703929,0.02743278,0.13079,0.469332625,1,65294
"f[4,6]",0.137052704,0.126253725,0.02189986,0.109035,0.438069175,1,30119
"f[5,6]",0.1287385,0.104686338,0.022999993,0.107336,0.382944325,1,78259
"f[1,7]",0.112430785,0.08066275,0.020164905,0.09683195,0.317422025,1,58993
"f[2,7]",0.136875285,0.109446635,0.023819098,0.113616,0.416465225,1,69060
"f[3,7]",0.161862068,0.141106594,0.027534065,0.131105,0.5121562,1,57211
"f[4,7]",0.137677036,0.131593615,0.021514855,0.107677,0.452378075,1,30353
"f[5,7]",0.12852088,0.108709618,0.02239229,0.105568,0.395354025,1,69497
"f[1,8]",0.120788125,0.096332669,0.020382395,0.10004,0.36608805,1,55517
"f[2,8]",0.119893783,0.086564107,0.02091307,0.1032305,0.338561225,1,70537
"f[3,8]",0.149663781,0.121968094,0.025162598,0.1234765,0.4582898,1,58149
"f[4,8]",0.129799307,0.117861763,0.020286398,0.102801,0.4187502,1,28591
"f[5,8]",0.122028057,0.10036214,0.02081569,0.101051,0.36869225,1,65743
"f[1,9]",0.100972095,0.067419893,0.018102173,0.08867355,0.270519025,1,44083
"f[2,9]",0.10187565,0.064524844,0.018463288,0.09133825,0.261415075,1,34121
"f[3,9]",0.131483054,0.09322236,0.023006098,0.1139325,0.364557,1,56283
"f[4,9]",0.13602826,0.135592805,0.0206076,0.105095,0.455283125,1.01,29199
"f[5,9]",0.125964843,0.105522464,0.021516495,0.1030815,0.387536075,1,65736
"f[1,10]",0.101113253,0.065046374,0.018856198,0.09028365,0.2634962,1,43135
"f[2,10]",0.113965212,0.074757462,0.02127777,0.101421,0.30115,1,60399
"f[3,10]",0.135857027,0.09373625,0.024918298,0.118968,0.371596025,1,58112
"f[4,10]",0.121398621,0.09354091,0.020707675,0.101489,0.35568125,1,27058
"f[5,10]",0.119329457,0.087806067,0.022054598,0.1020455,0.34019955,1,83860
"f[1,11]",0.109991114,0.074058346,0.020436195,0.0969038,0.296314325,1,59112
"f[2,11]",0.117360867,0.076844418,0.02213628,0.1045565,0.31320315,1,64036
"f[3,11]",0.145242571,0.105019868,0.02643189,0.125493,0.409988125,1,66913
"f[4,11]",0.129000902,0.103466994,0.02189719,0.1060775,0.390975025,1,24907
"f[5,11]",0.125127046,0.09436309,0.02281408,0.1059955,0.364974175,1,87384
"f[1,12]",0.117637116,0.083961338,0.02125168,0.101428,0.331518975,1,64646
"f[2,12]",0.117315336,0.077837382,0.02192586,0.1040095,0.312602025,1,59442
"f[3,12]",0.150502651,0.11368605,0.02699395,0.128169,0.43168375,1,66195
"f[4,12]",0.132249798,0.110953942,0.021672595,0.107605,0.407239075,1,28114
"f[5,12]",0.12817237,0.098980088,0.023045133,0.10772,0.376766075,1,75128
"f[1,13]",0.113675457,0.078299497,0.0208357,0.0992086,0.312545475,1,65304
"f[2,13]",0.106373146,0.06558707,0.020252093,0.0964244,0.26689405,1,37863
"f[3,13]",0.136684493,0.093541456,0.025129465,0.1202025,0.370838025,1,55441
"f[4,13]",0.127017898,0.100200267,0.02143188,0.105202,0.379615025,1,25036
"f[5,13]",0.122265141,0.089916628,0.022404588,0.1048585,0.34690415,1,76755
"f[1,14]",0.121344213,0.088557251,0.022290883,0.103914,0.345822225,1,71202
"f[2,14]",0.111553419,0.070153297,0.021013188,0.100528,0.286136025,1,46610
"f[3,14]",0.133881894,0.089462956,0.02471931,0.118479,0.35484325,1,49637
"f[4,14]",0.131381769,0.106840592,0.021875663,0.1077755,0.397703475,1,26537
"f[5,14]",0.126228128,0.094464468,0.023241243,0.1072835,0.36488245,1,78674
"f[1,15]",0.131161949,0.101799541,0.0237476,0.109042,0.39367545,1,57536
"f[2,15]",0.11111312,0.069653491,0.021102595,0.100278,0.282594425,1,45936
"f[3,15]",0.131055973,0.085786136,0.02428189,0.116893,0.344307075,1,47004
"f[4,15]",0.127258964,0.100105746,0.021577378,0.1057695,0.376965,1,24510
"f[5,15]",0.129507346,0.100351483,0.023581063,0.1092785,0.37982905,1,80805
"f[1,16]",0.124502692,0.093730676,0.02249804,0.105062,0.364513825,1,62714
"f[2,16]",0.110014653,0.069386417,0.02054522,0.09925275,0.28108955,1,40957
"f[3,16]",0.133041669,0.089484226,0.023914775,0.1174685,0.357186025,1,49402
"f[4,16]",0.128852835,0.104573133,0.021574475,0.1060295,0.388437875,1,24613
"f[5,16]",0.122318373,0.089932104,0.0222429,0.104698,0.346480075,1,72199
"f[1,17]",0.102517714,0.065352596,0.019193435,0.0916646,0.26578915,1,42850
"f[2,17]",0.103740722,0.06318573,0.019416983,0.0941851,0.25785825,1,29158
"f[3,17]",0.129928457,0.085438757,0.024055735,0.1154995,0.34343035,1,45954
"f[4,17]",0.108475552,0.073793057,0.019304065,0.094582,0.2930983,1,19349
"f[5,17]",0.125223607,0.093609515,0.022671595,0.1063315,0.36198065,1,81895
"f[1,18]",0.105813318,0.068357362,0.0197737,0.0942955,0.278334375,1,49171
"f[2,18]",0.100308561,0.059856083,0.01932319,0.0917276,0.245242575,1,24620
"f[3,18]",0.134980215,0.090908317,0.02489588,0.1192935,0.3622471,1,52635
"f[4,18]",0.111148749,0.07711584,0.019396598,0.09662275,0.3023301,1,19988
"f[5,18]",0.128991016,0.099227976,0.02333659,0.108574,0.377979125,1,85072
"f[1,19]",0.110798245,0.076502164,0.020296375,0.09663375,0.304405025,1,61123
"f[2,19]",0.098457802,0.059146667,0.018556675,0.08984485,0.241576075,1,23107
"f[3,19]",0.137043269,0.095541728,0.024759873,0.1194855,0.377286025,1,58940
"f[4,19]",0.106440553,0.072956411,0.018447398,0.0927257,0.287787075,1,19055
"f[5,19]",0.129627562,0.10352886,0.023370175,0.107542,0.390280375,1,72921
"f[1,20]",0.107113585,0.074305518,0.01908627,0.0931817,0.2934771,1,56909
"f[2,20]",0.100713143,0.062969243,0.018317588,0.0906359,0.254981,1,31414
"f[3,20]",0.124093078,0.082160584,0.022468198,0.1098885,0.328320075,1,44142
"f[4,20]",0.106798175,0.075047032,0.018132773,0.0919762,0.2960122,1,20708
"f[5,20]",0.115134277,0.083254826,0.020609488,0.0987666,0.3249861,1,71779
"f[1,21]",0.117196549,0.086348449,0.020930693,0.0997772,0.336403125,1,61265
"f[2,21]",0.10603974,0.067008902,0.019529195,0.0952026,0.27277035,1,39131
"f[3,21]",0.130488668,0.088155321,0.023878965,0.114887,0.3508811,1,51574
"f[4,21]",0.111115594,0.080085331,0.019196695,0.0953658,0.309885,1,23702
"f[5,21]",0.1199597,0.088996999,0.021661883,0.1023445,0.343998475,1,83639
"f[1,22]",0.110605853,0.077918082,0.019766988,0.09546025,0.3090201,1,54598
"f[2,22]",0.104309136,0.066745279,0.019047395,0.09324175,0.2692211,1,37962
"f[3,22]",0.126587914,0.08535586,0.022676483,0.11145,0.339975125,1,48745
"f[4,22]",0.112563067,0.083401082,0.018844393,0.0950792,0.32412805,1,23390
"f[5,22]",0.122367337,0.095597609,0.021545593,0.102389,0.362979025,1,76641
"f[1,23]",0.125866334,0.096756232,0.022192193,0.10501,0.373827,1,59220
"f[2,23]",0.109251933,0.069785877,0.020014898,0.09773385,0.282030175,1,40583
"f[3,23]",0.138154315,0.095968467,0.025101693,0.1200845,0.380913475,1,54132
"f[4,23]",0.11544012,0.085933181,0.019749993,0.0978672,0.328242375,1,22230
"f[5,23]",0.134203696,0.108922174,0.023477995,0.109852,0.4096759,1,76490
"f[1,24]",0.137110853,0.111202773,0.0241585,0.111923,0.423729075,1,48374
"f[2,24]",0.111204451,0.071323787,0.020416003,0.0994222,0.286862275,1,35521
"f[3,24]",0.137442563,0.093680401,0.02495058,0.120573,0.370653075,1,44252
"f[4,24]",0.122142746,0.092208844,0.02077596,0.102337,0.354167375,1,22078
"f[5,24]",0.143702093,0.122460488,0.02498598,0.1156225,0.451766075,1,59302
"f[1,25]",0.111959945,0.073897016,0.0209317,0.09888025,0.299696175,1,54040
"f[2,25]",0.113223884,0.071951843,0.021276668,0.101753,0.2909531,1,42395
"f[3,25]",0.138955041,0.094465351,0.02552054,0.122492,0.375370075,1,55607
"f[4,25]",0.122386879,0.091512168,0.021005083,0.1035225,0.350844875,1,23085
"f[5,25]",0.145451981,0.125322419,0.02575629,0.116953,0.4572774,1,59958
"f[1,26]",0.110860254,0.074584477,0.020331455,0.09757235,0.299998075,1,58928
"f[2,26]",0.113912134,0.073480241,0.021389185,0.10218,0.29674315,1,51955
"f[3,26]",0.139048487,0.095782495,0.025563115,0.1221425,0.378554025,1,60880
"f[4,26]",0.122261889,0.093249779,0.020648448,0.102762,0.355590625,1,23910
"f[5,26]",0.14744368,0.132897874,0.025704445,0.116954,0.473603525,1,61129
"f[1,27]",0.116364869,0.082053705,0.0209862,0.1008165,0.32503205,1,66018
"f[2,27]",0.116593744,0.076327341,0.02146838,0.104138,0.307724325,1,56095
"f[3,27]",0.142634474,0.100374259,0.026068588,0.124245,0.394494075,1,59191
"f[4,27]",0.12418838,0.096572668,0.021036965,0.103743,0.365076175,1,22540
"f[5,27]",0.138037064,0.112574129,0.024550485,0.1134335,0.4220631,1,73792
"f[1,28]",0.121737641,0.089731724,0.021832995,0.103974,0.34852,1,61225
"f[2,28]",0.118276681,0.078802565,0.021685795,0.105012,0.315004025,1,63669
"f[3,28]",0.144698284,0.104274682,0.02620099,0.1252545,0.40366165,1,65847
"f[4,28]",0.118578291,0.087605329,0.02012408,0.100643,0.34071575,1,23334
"f[5,28]",0.14140721,0.119701445,0.025095685,0.11435,0.443653425,1,66981
"f[1,29]",0.128808199,0.099301764,0.022794,0.1075255,0.386849175,1,55411
"f[2,29]",0.114186585,0.073882066,0.02120399,0.102193,0.299766175,1,50318
"f[3,29]",0.147595249,0.107627923,0.0262528,0.12688,0.42023415,1,67300
"f[4,29]",0.120868502,0.092490945,0.020376098,0.10158,0.352554125,1,24806
"f[5,29]",0.146462269,0.13191975,0.025471693,0.116202,0.468586475,1,56482
"f[1,30]",0.1315531,0.104957722,0.023343385,0.1091345,0.398855325,1,49255
"f[2,30]",0.118149693,0.078505371,0.021720365,0.105184,0.313433075,1,59647
"f[3,30]",0.151461952,0.113390432,0.026944553,0.129635,0.433913375,1,68739
"f[4,30]",0.123386184,0.095101247,0.021063983,0.1034945,0.35858205,1,25642
"f[5,30]",0.154182217,0.149084765,0.0262023,0.119401,0.512054175,1.01,47119
"f[1,31]",0.129844743,0.107210131,0.022244435,0.10591,0.4057107,1,48481
"f[2,31]",0.116628358,0.079276111,0.021043483,0.102758,0.31673525,1,62958
"f[3,31]",0.140070509,0.102937298,0.024703593,0.1208435,0.3967411,1,66673
"f[4,31]",0.121439843,0.0976464,0.020304895,0.100588,0.362794025,1,25750
"f[5,31]",0.122004129,0.090579875,0.0220603,0.1036555,0.351989075,1,74383
"f[1,32]",0.134033416,0.115018239,0.022661598,0.107298,0.431528175,1,40260
"f[2,32]",0.119369722,0.084374786,0.021086295,0.1038,0.33094305,1,65443
"f[3,32]",0.143189441,0.1075149,0.024722245,0.121824,0.414489175,1,66570
"f[4,32]",0.11601062,0.090103391,0.019489293,0.09728225,0.338240475,1,26427
"f[5,32]",0.125162108,0.098076062,0.02195212,0.1044155,0.373954225,1,75492
"f[1,33]",0.116213154,0.089843559,0.019698545,0.09752355,0.344373275,1,52607
"f[2,33]",0.121923607,0.091157532,0.0206075,0.1040105,0.3515655,1,66575
"f[3,33]",0.146471786,0.116699208,0.02442769,0.122082,0.438262575,1,61523
"f[4,33]",0.110181368,0.082963156,0.01821999,0.09307435,0.317437025,1,24159
"f[5,33]",0.12802621,0.106000264,0.021396765,0.104527,0.3966096,1,64898
"f[1,34]",0.113197937,0.07980478,0.020161083,0.0976427,0.316693,1,61200
"f[2,34]",0.132380292,0.103423831,0.022824265,0.111432,0.39166505,1,75301
"f[3,34]",0.158941881,0.131672063,0.02696209,0.130739,0.486761725,1,61442
"f[4,34]",0.11751469,0.0900933,0.019704983,0.09848215,0.3437301,1,25875
"f[5,34]",0.139713083,0.121249218,0.024206673,0.1116145,0.4441382,1,61023
"f[1,35]",0.126252031,0.095425421,0.02262936,0.1059015,0.3733051,1,59273
"f[2,35]",0.143226042,0.116139116,0.025143788,0.11852,0.433348275,1,60558
"f[3,35]",0.170211025,0.142436519,0.02923858,0.138347,0.529655325,1,61935
"f[4,35]",0.125211037,0.098303146,0.021274155,0.103903,0.371636275,1,25146
"f[5,35]",0.154678846,0.144818883,0.026195125,0.11929,0.5198793,1,48035
"f[1,36]",0.121653463,0.087995031,0.02206397,0.103798,0.34680255,1,58071
"f[2,36]",0.142155254,0.111169922,0.024651195,0.1186615,0.42110785,1,66616
"f[3,36]",0.186909385,0.173935756,0.030864575,0.1461975,0.6182559,1.01,43226
"f[4,36]",0.124309019,0.095539238,0.021059658,0.103732,0.36419705,1,22513
"f[5,36]",0.141482453,0.116888128,0.024875385,0.1150835,0.43646345,1,56734
"f[1,37]",0.125642629,0.092905504,0.02273308,0.1067395,0.36677815,1,61756
"f[2,37]",0.143714805,0.113094542,0.025046873,0.1201895,0.431956875,1,77317
"f[3,37]",0.188093943,0.173983206,0.031484135,0.147411,0.6221455,1.01,44865
"f[4,37]",0.123448577,0.093328409,0.02122239,0.10387,0.3566673,1,24862
"f[5,37]",0.123903309,0.087149397,0.022923193,0.1072515,0.345942125,1,74886
"f[1,38]",0.124830654,0.095246907,0.022019483,0.105217,0.36667105,1,54718
"f[2,38]",0.146609915,0.118035359,0.025025098,0.120899,0.449017025,1,65617
"f[3,38]",0.195068881,0.193160191,0.031201893,0.1486265,0.66802435,1.01,37100
"f[4,38]",0.124238091,0.095930735,0.020830055,0.10378,0.36516505,1,23359
"f[5,38]",0.125545217,0.091711927,0.02269717,0.1071365,0.359281125,1,70662
"f[1,39]",0.126268923,0.096649635,0.022843665,0.106425,0.369509025,1,61622
"f[2,39]",0.154084647,0.134712749,0.026394265,0.1245245,0.48307425,1,61016
"f[3,39]",0.182900729,0.164920075,0.030663088,0.1449665,0.594075175,1,52645
"f[4,39]",0.127156685,0.101576407,0.021287678,0.105603,0.376006275,1,26639
"f[5,39]",0.129863886,0.096558495,0.023618795,0.110031,0.376337125,1,81360
"f[1,40]",0.121320557,0.087553726,0.022099565,0.103984,0.34562405,1,59411
"f[2,40]",0.147196502,0.118354272,0.025316188,0.121793,0.448196,1,73070
"f[3,40]",0.1948804,0.191311739,0.031982383,0.149268,0.66027325,1.01,40298
"f[4,40]",0.121866601,0.090911795,0.020795785,0.1030585,0.3505911,1,26124
"f[5,40]",0.133933748,0.102974869,0.02390838,0.1118615,0.39894625,1,74193
"f[1,41]",0.123123042,0.089770521,0.022404883,0.1052165,0.353539025,1,67023
"f[2,41]",0.155983854,0.132811185,0.026831973,0.125888,0.491436575,1,68065
"f[3,41]",0.185851164,0.170500999,0.031158488,0.146782,0.601417825,1,52843
"f[4,41]",0.124583725,0.09568606,0.021226398,0.104477,0.364016075,1,24566
"f[5,41]",0.139708091,0.114349159,0.0247341,0.1146615,0.426137275,1,71743
"f[1,42]",0.130425204,0.103108771,0.023024593,0.108093,0.39447,1,52060
"f[2,42]",0.147070233,0.120828884,0.024963595,0.1213665,0.44915315,1,65202
"f[3,42]",0.193401336,0.184217945,0.031560498,0.148665,0.6536425,1,43866
"f[4,42]",0.124164879,0.095706902,0.02096466,0.103775,0.365013125,1,23983
"f[5,42]",0.142140628,0.119706077,0.02483169,0.11506,0.443824475,1,60659
"f[1,43]",0.115618065,0.084085574,0.020642268,0.0991429,0.3269411,1,56814
"f[2,43]",0.151171096,0.127671974,0.024979045,0.121976,0.47818535,1,61696
"f[3,43]",0.179033364,0.160246926,0.02946518,0.141029,0.58877405,1,51811
"f[4,43]",0.116144956,0.086512358,0.019790488,0.09849735,0.3312292,1,26838
"f[5,43]",0.13229229,0.105558575,0.023279553,0.1093335,0.398971775,1,76829
"f[1,44]",0.116765513,0.086766636,0.02039348,0.09889425,0.33935125,1,54011
"f[2,44]",0.146113395,0.124111489,0.0235439,0.11822,0.460707825,1,61190
"f[3,44]",0.171244439,0.154372668,0.027623173,0.1364605,0.5492452,1,51249
